no,id_resep,nama_resep,daftar_bahan,waktu_masak,kategori,step_masak,gambar,link asli,list_bahan,list_bahan_stem,list_bahan_norm,waktu_norm,kategori_list,kategori_norm
138,R0138,Mie kocok daging sapi,"mie sawi,terigu protein,garam,telur,jus sawi,daging sapi,air,daun salam,serai,garam,merica bubuk,gula pasir,kecap manis,cuka,kaldu blok sapi,bawang merah,bawang putih,lengkuas,jahe,mie sawi homemade,taoge,bawang goreng,tomat,daun bawang,seledri",30,"mie dan pasta, makanan rumahan, menu tradisionl daerah, resep anak dan bekal sekolah","1. Untuk cara bikin mie sawi hijau lihat di resep;2. Siapkan bahan.;3. Rebus daging sapi sampai empuk. Angkat. Sisihkan;4. Saring air bekas merebus daging. Jerang kembali diatas api, tambahkan daun salam, sereh, kaldu blok (jika suka), garam, merica, kecap dan bumbu halus. Aduk, masak sampai mendidih. Tes rasa.Tambahkan cuka, angkat.;5. Didihkan air. Rebus mie sawi sebentar saja. Sisihkan;6. Sajikan mie di mangkok saji siram dengan kuah. Berinpotongan daging sapi, tomat dan taoge. Lalu taburi daun bawang dan bawang goreng. Sajikan dengan sambal favourite.",https://img-global.cpcdn.com/recipes/e4fa1486a0a41b72/680x781cq80/mie-kocok-daging-sapi-foto-resep-utama.webp,https://cookpad.com/id/resep/23878064,"['mie sawi', 'terigu protein', 'garam', 'telur', 'jus sawi', 'daging sapi', 'air', 'daun salam', 'serai', 'garam', 'merica bubuk', 'gula pasir', 'kecap manis', 'cuka', 'kaldu blok sapi', 'bawang merah', 'bawang putih', 'lengkuas', 'jahe', 'mie sawi homemade', 'taoge', 'bawang goreng', 'tomat', 'daun bawang', 'seledri']","['mie sawi', 'terigu protein', 'garam', 'telur', 'jus sawi', 'daging sapi', 'air', 'daun salam', 'serai', 'garam', 'merica bubuk', 'gula pasir', 'kecap manis', 'cuka', 'kaldu blok sapi', 'bawang merah', 'bawang putih', 'lengkuas', 'jahe', 'mie sawi homemade', 'taoge', 'bawang goreng', 'tomat', 'daun bawang', 'seledri']","['mie sawi', 'terigu protein', 'garam', 'telur', 'jus sawi', 'daging sapi', 'air', 'salam', 'serai', 'garam', 'merica', 'gula pasir', 'kecap manis', 'cuka', 'kaldu blok sapi', 'bawang merah', 'bawang putih', 'lengkuas', 'jahe', 'mie sawi homemade', 'taoge', 'bawang merah', 'tomat', 'daun bawang', 'seledri']",30,"['mie dan pasta', 'makanan rumahan', 'menu tradisionl daerah', 'resep anak dan bekal sekolah']","['mie & pasta', 'makanan rumahan', 'menu tradisional daerah', 'resep anak & bekal sekolah']"
139,R0139,Cilok Bumbu Kacang,"tepung terigu,garam,lada bubuk,kaldu bubuk,tepung tapioka cap pak tani gunung,daun bawang,air mendidih,bumbu kacang",30,"camilan viral/kekinian, street food/jajanan pasar, resep anak dan bekal sekolah","1. Campurkan terigu, garam, lada bubuk, kaldu bubuk, daun bawang dan tepung Tapioka Cap Pak Tani Gunung, aduk rata.;2. Tambahkan air panas sedikit demi sedikit. Aduk rata dengan sendok sampai adonan bisa dibentuk.;3. Bentuk adonan menjadi bola kecil, sy pakai sendok takar uk 15 ml. Rebus di dalam air mendidih, angkat ketika adonan mengambang ke permukaan, tiriskan.;4. Sajikan cilok dengan bumbu kacang, nikmati selagi hangat.",https://img-global.cpcdn.com/recipes/35e6ea5c5c0a1c25/680x781f0.5_0.521042_1.0q80/cilok-bumbu-kacang-foto-resep-utama.webp,https://cookpad.com/id/resep/25909955,"['tepung terigu', 'garam', 'lada bubuk', 'kaldu bubuk', 'tepung tapioka cap pak tani gunung', 'daun bawang', 'air mendidih', 'bumbu kacang']","['tepung terigu', 'garam', 'lada bubuk', 'kaldu bubuk', 'tepung tapioka cap pak tani gunung', 'daun bawang', 'air didih', 'bumbu kacang']","['tepung terigu', 'garam', 'lada', 'kaldu ayam', 'tepung tapioka cap pak tani gunung', 'daun bawang', 'air didih', 'bumbu kacang']",30,"['camilan viral/kekinian', 'street food/jajanan pasar', 'resep anak dan bekal sekolah']","['camilan viral/kekinian', 'street food/jajanan pasar', 'resep anak & bekal sekolah']"
140,R0140,Urap Sayur,"kelapa parut,bawang putih,bawang merah,kencur,daun jeruk,cabe merah keriting,cabe rawit,garam,gula merah,terasi abc,kacang panjang,wortel,tauge,kobis,kemangi,bayam",30,"resep sehat/diet, makanan rumahan, menu tradisional daerah","1. Panaskan air, rebus sayuran kecuali kemangi. untuk sayuran disesuaikan saja ya, bu;2. Blender semua bumbu kecuali terasi, garam, gula dan daun jeruk.;3. Campurkan bumbu halus dengan kelapa parut, beri terasi, garam, gula jawa dan daun jeruk. tumis menggunakan api kecil;4. Masak hingga bumbu matang dan kering. icip.;5. Letakkan sayuran yg sudah direbus tadi di piring, lalu letakkan bumbu urap diatasnya, aduk hingga merata.;6. Urap sayur siap disajikan, selamat mencoba 🤍",https://img-global.cpcdn.com/recipes/f1db1ef0624ca0ce/680x781f0.5_0.454968_1.0q80/urap-sayur-foto-resep-utama.webp,https://cookpad.com/id/resep/25855752,"['kelapa parut', 'bawang putih', 'bawang merah', 'kencur', 'daun jeruk', 'cabe merah keriting', 'cabe rawit', 'garam', 'gula merah', 'terasi abc', 'kacang panjang', 'wortel', 'tauge', 'kobis', 'kemangi', 'bayam']","['kelapa parut', 'bawang putih', 'bawang merah', 'kencur', 'daun jeruk', 'cabe merah keriting', 'cabe rawit', 'garam', 'gula merah', 'terasi abc', 'kacang panjang', 'wortel', 'tauge', 'kobis', 'kemangi', 'bayam']","['kelapa parut', 'bawang putih', 'bawang merah', 'kencur', 'daun jeruk', 'cabe merah keriting', 'cabe rawit', 'garam', 'gula merah', 'terasi abc', 'kacang panjang', 'wortel', 'tauge', 'kobis', 'kemangi', 'bayam']",30,"['resep sehat/diet', 'makanan rumahan', 'menu tradisional daerah']","['resep sehat/diet', 'makanan rumahan', 'menu tradisional daerah']"
141,R0141,Wingko babat,"kelapa muda,gula pasir,tepung ketan,santan,air kelapa,garam,vanili",30,"kue dan dessert, camilan viral/kekinian, sarapan, menu tradisional daerah","1. Campur kelapa parut, tepung ketan, gula, garam dan vanili aduk rata, tuang santan sedikit sedikit sambil diaduk.;2. Setelah te campur rata, panaskan cetakan. Setelah cetakan panas, tuang adonan kedalam cetakan, tunggu sampai bagian bawah kecoklatan.;3. Setelah bagian bawah kecoklatan, balik, supaya matang merata bagian bawah maupun atas, gunakan api kecil, biar tidak gosong. Setelah kedua bagian sudah matang merata, angkat dan sajikan.",https://img-global.cpcdn.com/recipes/9dd60b2601f7963a/680x781f0.5_0.5_1.0q80/wingko-babat-foto-resep-utama.webp,https://cookpad.com/id/resep/25702195,"['kelapa muda', 'gula pasir', 'tepung ketan', 'santan', 'air kelapa', 'garam', 'vanili']","['kelapa muda', 'gula pasir', 'tepung ketan', 'santan', 'air kelapa', 'garam', 'vanili']","['kelapa muda', 'gula pasir', 'tepung ketan', 'santan', 'air kelapa', 'garam', 'vanili']",30,"['kue dan dessert', 'camilan viral/kekinian', 'sarapan', 'menu tradisional daerah']","['dessert & kue manis', 'camilan viral/kekinian', 'sarapan', 'menu tradisional daerah']"
142,R0142,Botok Ikan Teri,"kelapa muda,daun pisang,petai cina,teri,garam,kaldu bubuk,bawang merah,bawang putih,cabai merah keriting,cabai rawit pedas,daun jeruk,kencur",45,"ikan dan seafood, makanan rumahan, menu tradisional daerah","1. Buang kepala dan duri ikan teri, cuci ikan teri, sisihkan;2. Haluskan bumbu halus;3. Campur bumbu dengan kelapa muda dan melinjo(petai cina);4. Aduk rata bumbuin...;5. Masukan teri basah, aduk rata;6. Tata di atas daun pisang yang sudah di layukan;7. Kukus 30 menit, siap di nikmati;8. Siap di nikmati",https://img-global.cpcdn.com/recipes/33d30a2b7e8ed2c0/300x426f0.5_0.5_1.0q80/botok-ikan-teri-foto-resep-utama.webp,https://cookpad.com/id/resep/25944770,"['kelapa muda', 'daun pisang', 'petai cina', 'teri', 'garam', 'kaldu bubuk', 'bawang merah', 'bawang putih', 'cabai merah keriting', 'cabai rawit pedas', 'daun jeruk', 'kencur']","['kelapa muda', 'daun pisang', 'petai cina', 'teri', 'garam', 'kaldu bubuk', 'bawang merah', 'bawang putih', 'cabai merah keriting', 'cabai rawit pedas', 'daun jeruk', 'kencur']","['kelapa muda', 'daun pisang', 'petai cina', 'teri', 'garam', 'kaldu ayam', 'bawang merah', 'bawang putih', 'cabai keriting', 'cabai rawit pedas', 'daun jeruk', 'kencur']",45,"['ikan dan seafood', 'makanan rumahan', 'menu tradisional daerah']","['ikan & seafood', 'makanan rumahan', 'menu tradisional daerah']"
143,R0143,Bubur Kacang Hijau,"kacang hijau,gula jawa,garam,daun pandan,jahe,tepung ketan putih,air matang,santan instan,air matang,garam",90,"kue dan dessert, camilan viral/kekinian, sarapan, menu tradisional daerah, resep sehat/diet","1. Cuci bersih kacang hijau;2. Rendam kacang hijau 30 menit;3. Rebus kacang hijau 10 menit dalam air matang. Kira2 air yang digunakan dilebihkan 1-2 ruas jari dari permukaan kacang.;4. Matikan api. Diamkan 30 menit dengan keadaan panci tertutup.;5. Siapkan larutan tepung ketan.;6. Masukkan gula jawa, jahe, pandan, dan sedikit garam. Rebus selama 10 menit. Masukkan larutan tepung ketan di 1 menit terakhir. Matikan api.;7. Siapkan air matang di panci terpisah. Masukkan pandan diikuti santan. Tambahkan garam secukupnya. Rebus bahan-bahan sampai mendidih. Aduk terus selama merebus untuk menghindari pecah santan.;8. Bubur kacang hijau siap dihidangkan…",https://img-global.cpcdn.com/recipes/c4784eba4a49c82e/680x781f0.5_0.501861_1.0q80/bubur-kacang-hijau-foto-resep-utama.webp,https://cookpad.com/id/resep/25824680,"['kacang hijau', 'gula jawa', 'garam', 'daun pandan', 'jahe', 'tepung ketan putih', 'air matang', 'santan instan', 'air matang', 'garam']","['kacang hijau', 'gula jawa', 'garam', 'daun pandan', 'jahe', 'tepung ketan putih', 'air matang', 'santan instan', 'air matang', 'garam']","['kacang hijau', 'gula jawa', 'garam', 'daun pandan', 'jahe', 'tepung ketan', 'air matang', 'santan instan', 'air matang', 'garam']",90,"['kue dan dessert', 'camilan viral/kekinian', 'sarapan', 'menu tradisional daerah', 'resep sehat/diet']","['dessert & kue manis', 'camilan viral/kekinian', 'sarapan', 'menu tradisional daerah', 'resep sehat/diet']"
144,R0144,Tumis Labu Siam Lalapan,"labu siam,bawang merah,bawang putih,cabe rawit merah,daun salam,kaldu bubuk,garam",10,"sayur tumis, makanan rumahan, menu tradisional daerah, resep praktis/5 bahan","1. Iris-iris labu siam dan bawang cabe;2. Tumis bawang merah dan putih sampai harum;3. Masukkan cabe dan daun salam, tumis sebentar;4. Masukkan labu, aduk rata;5. Beri garam dan kaldu bubuk, tumis sebentar sampai layu saja, test rasa;6. Sesimple dan secepat ini bikinnya... dan teksturnya itu lho bikin nagih",https://img-global.cpcdn.com/recipes/ea28016370d3eb19/680x781f0.5_0.5_1.0q80/tumis-labu-siam-lalapan-foto-resep-utama.webp,https://cookpad.com/id/resep/25723838,"['labu siam', 'bawang merah', 'bawang putih', 'cabe rawit merah', 'daun salam', 'kaldu bubuk', 'garam']","['labu siam', 'bawang merah', 'bawang putih', 'cabe rawit merah', 'daun salam', 'kaldu bubuk', 'garam']","['labu siam', 'bawang merah', 'bawang putih', 'cabe rawit', 'salam', 'kaldu ayam', 'garam']",10,"['sayur tumis', 'makanan rumahan', 'menu tradisional daerah', 'resep praktis/5 bahan']","['sayur tumis', 'makanan rumahan', 'menu tradisional daerah', 'resep praktis/5 bahan']"
145,R0145,Matcha Almond Shanghai Mooncake,"kacang hijau,gula pasir,air,matcha bubuk,tepung ketan,garam,minyak goreng,madu,almond,mentega,telur,tepung protein rendah,tepung custard,baking powder,gula halus,garam,vanilla paste,kuning telur asin,almond,kuning telur,susu cair",90,"kue dan dessert, camilan viral/kekinian, street food/jajanan pasar","1. Matcha Mung Bean Fillings: Cuci kacang hijau sampai bersih, lalu rendam selama 5 jam. Setelah itu bilas dan rebus dengan 300 ml air hingga empuk (kurang lebih 30 menit). Tiriskan dan tunggu sampai agak dingin.;2. Campur 100 ml air dengan matcha bubuk hingga rata. Tambahkan tepung ketan, gula dan garam, whisk sampai rata. Tuang ke dalam blender bersama kacang hijau, kemudian proses sampai halus lembut.;3. Tuang ke dalam wajan, tuang minyak, aduk sampai rata. Masak dengan api sedang cenderung kecil sampai kalis. Lalu tambahkan madu, aduk rata dan masak hingga madu tercammpur seluruhnya dan adonan kalis tidak menempel di wajan. Angkat dan dinginkan.;4. Setelah dingin, tuang almond sangrai cincang, aduk balik dengan spatula. Kemudian bagi adonan menjadi 12 sama besar.;5. Ambil 1 bagian adonan, beri irisan kuning telur asin di tengahnya, kemudian tutup rapat dan bulatkan. Lakukan sampai adonan habis, tutup dengan cling wrap. Siaihkan.;6. Kulit Mooncake: Ayak terigu, tepung custard, gula halus, baking powder dan garam. Sisihkan.;7. Kocok mentega hingga creamy, lalu tambahkan kocokan telur, kocok kembali hingga tercampur rata.;8. Tambahkan campuran terigu, aduk balik dengan spatula sampai tercampur rata.;9. Bulatkan adonan, lalu bungkus dengan cling wrap dan istirahatkan 30 menit.;10. Panaskan oven api bawah dengan suhu 300°F.;11. Bagi adonan menjadi 12 bagian, bulatkan. Ambil 1 adonan kulit, pipihkan, beri isian, lalu bulatkan. Lakukan sampai adonan habis dan tata di loyang yang telah dialasi baking paper.;12. Oles permukaan mooncake dengan bahan olesan, lalu beri irisan almondd di atasnya.;13. Panggang dengan suhu 300°F api bawah selama kurang lebih 30 menit.;14. Dinginkan di cooling rack, simpan di container kedap udara setelah benar-benar dingin.",https://img-global.cpcdn.com/recipes/04d87cae6f5432fe/300x426f0.5_0.5_1.0q80/matcha-almond-shanghai-mooncake-foto-resep-utama.webp,https://cookpad.com/id/resep/25087742,"['kacang hijau', 'gula pasir', 'air', 'matcha bubuk', 'tepung ketan', 'garam', 'minyak goreng', 'madu', 'almond', 'mentega', 'telur', 'tepung protein rendah', 'tepung custard', 'baking powder', 'gula halus', 'garam', 'vanilla paste', 'kuning telur asin', 'almond', 'kuning telur', 'susu cair']","['kacang hijau', 'gula pasir', 'air', 'matcha bubuk', 'tepung ketan', 'garam', 'minyak goreng', 'madu', 'almond', 'mentega', 'telur', 'tepung protein rendah', 'tepung custard', 'baking powder', 'gula halus', 'garam', 'vanilla paste', 'kuning telur asin', 'almond', 'kuning telur', 'susu cair']","['kacang hijau', 'gula pasir', 'air', 'matcha bubuk', 'tepung ketan', 'garam', 'minyak goreng', 'madu', 'almond', 'mentega', 'telur', 'tepung protein rendah', 'tepung custard', 'baking powder', 'gula halus', 'garam', 'vanilla paste', 'kuning telur asin', 'almond', 'kuning telur', 'susu cair']",90,"['kue dan dessert', 'camilan viral/kekinian', 'street food/jajanan pasar']","['dessert & kue manis', 'camilan viral/kekinian', 'street food/jajanan pasar']"
146,R0146,Kepiting Saus Padang,"kepiting,jagung,bawang merah,bawang putih,kemiri,jahe,minyak goreng,lada,gula,garam,kaldu,saus tomat,saus sambal,saus tiram,kecap manis,telur,daun bawang,air,bawang bombay,serai,daun jeruk",60,"ikan dan seafood, makanan rumahan, olahan pedas dan sambal, menu tradisional daerah","1. Tumis bumbu halus sampe minyaknya naik dan bumbu tanek.;2. Selanjutnya masukkan seasoningnya dan bumbu aromatiknya aduk sampai tercampur rata.;3. Kemudian masuk air, aduk hingga tercampur rata, lalu masukkan telur aduk kembali,selanjutnya masukkan jagung dan kepiting lalu masak hingga mendidih.;4. Terakhir masukkan larutan maizena, test rasa maka kepiting saus padang siap utk disantap.",https://img-global.cpcdn.com/recipes/be70197260f3c719/680x781f0.5_0.501861_1.0q80/kepiting-saus-padang-foto-resep-utama.webp,https://cookpad.com/id/resep/25286537,"['kepiting', 'jagung', 'bawang merah', 'bawang putih', 'kemiri', 'jahe', 'minyak goreng', 'lada', 'gula', 'garam', 'kaldu', 'saus tomat', 'saus sambal', 'saus tiram', 'kecap manis', 'telur', 'daun bawang', 'air', 'bawang bombay', 'serai', 'daun jeruk']","['kepiting', 'jagung', 'bawang merah', 'bawang putih', 'kemiri', 'jahe', 'minyak goreng', 'lada', 'gula', 'garam', 'kaldu', 'saus tomat', 'saus sambal', 'saus tiram', 'kecap manis', 'telur', 'daun bawang', 'air', 'bawang bombay', 'serai', 'daun jeruk']","['kepiting', 'jagung', 'bawang merah', 'bawang putih', 'kemiri', 'jahe', 'minyak goreng', 'lada', 'gula', 'garam', 'kaldu', 'saus tomat', 'saus sambal', 'saus tiram', 'kecap manis', 'telur', 'daun bawang', 'air', 'bawang bombay', 'serai', 'daun jeruk']",60,"['ikan dan seafood', 'makanan rumahan', 'olahan pedas dan sambal', 'menu tradisional daerah']","['ikan & seafood', 'makanan rumahan', 'olahan pedas & sambal', 'menu tradisional daerah']"
147,R0147,Dendeng Balado,"daging sapi,cabai merah keriting,bawang merah,bawang putih,asam jawa,garam,gula pasir,penyedap rasa",90,"daging sapi, makanan rumahan, menu tradisional daerah, olahan pedas dan sambal","1. Daging didendeng, ditipiskan dengan diiris berlawanan arah seratnya. Dimarinasi dengan asam jawa dan garam. Jemur daging di panas terik agar kering dan marinasenya meresap. Ini, hasil menjemur dua hari.;2. Goreng daging kering dengan api kecil. Sementara menggoreng siapkan bahan baladonya. Haluskan bahan balado; blend dahulu cabai merah dan garam setelah halus masukkan duo bawang, blend lagi.;3. Daging diangkat dan tiriskan lalu dicacah / ditokok. Hingga seratnya sedikit terburai. Lalu goreng kembali dengan api kecil hingga krispi. Saring minyak menggoreng dendeng goreng baladonya. Tuang bahan balado, setelah berubah warna tuang air rendaman asam jawa.;4. Masak dengan api kecil hingga balado mengental dan tidak ada airnya. Matikan api, biarkan panasnya hilang. Susun dendeng di wadah saji, tuang balado diatasnya. Makan dengan dendeng balado, sabana sero. Alhamdulillah...",https://img-global.cpcdn.com/recipes/e558a3a69986d3ab/680x781f0.5_0.559722_1.0q80/dendeng-balado%F0%9F%A5%A9%F0%9F%8C%B6%F0%9F%A7%84-foto-resep-utama.webp,https://cookpad.com/id/resep/25884390,"['daging sapi', 'cabai merah keriting', 'bawang merah', 'bawang putih', 'asam jawa', 'garam', 'gula pasir', 'penyedap rasa']","['daging sapi', 'cabai merah keriting', 'bawang merah', 'bawang putih', 'asam jawa', 'garam', 'gula pasir', 'sedap rasa']","['daging sapi', 'cabai keriting', 'bawang merah', 'bawang putih', 'asam jawa', 'garam', 'gula pasir', 'sedap rasa']",90,"['daging sapi', 'makanan rumahan', 'menu tradisional daerah', 'olahan pedas dan sambal']","['daging sapi', 'makanan rumahan', 'menu tradisional daerah', 'olahan pedas & sambal']"
148,R0148,Ayam Betutu,"ayam,terasi,cabai merah keriting,cabai rawit merah,serai,jahe,kunyit,kencur,lengkuas,bawang putih,bawang merah,daun jeruk,ketumbar",50,"ayam, makanan rumahan, menu tradisional daerah","1. Rebus ayam terlebih dahulu sekitar 20 menitan. Angkat lalu diamkan sebentar;2. Haluskan bumbu dengan cara di chopper, kalau bisa jangan terlalu halus. Lalu tumis bumbu hingga harum;3. Masukkan ayam yang sudah direbus ke dalam bumbu. Tambahkan air kaldu bekas rebusan ayam tadi secukupnya;4. Aduk-aduk ayam hingga menyatu dengan bumbu. Beri garam dan MSG sesuai selera;5. Masak ayam betutu hingga bumbunya agak menyusut dan mengeluarkan minyak;6. Angkat dan ayam betutu siap di hidangkan",https://img-global.cpcdn.com/recipes/f31f5b479f053807/680x781f0.5_0.453789_1.0q80/ayam-betutu-foto-resep-utama.webp,https://cookpad.com/id/resep/25829416,"['ayam', 'terasi', 'cabai merah keriting', 'cabai rawit merah', 'serai', 'jahe', 'kunyit', 'kencur', 'lengkuas', 'bawang putih', 'bawang merah', 'daun jeruk', 'ketumbar']","['ayam', 'terasi', 'cabai merah keriting', 'cabai rawit merah', 'serai', 'jahe', 'kunyit', 'kencur', 'lengkuas', 'bawang putih', 'bawang merah', 'daun jeruk', 'ketumbar']","['ayam', 'terasi', 'cabai keriting', 'cabai rawit', 'serai', 'jahe', 'kunyit', 'kencur', 'lengkuas', 'bawang putih', 'bawang merah', 'daun jeruk', 'ketumbar']",50,"['ayam', 'makanan rumahan', 'menu tradisional daerah']","['ayam', 'makanan rumahan', 'menu tradisional daerah']"
